Tipo de item,Chave da item,ID da item,Resumo,Pai,Chave pai,Parent summary,Status,Campo personalizado (Start date),Resolvido,Responsável,ID do responsável,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Sprint,Campo personalizado (Data final)
Subtarefa,FRONT-46,93851,Bug: Lista arquivada não fica acessível no status “Arquivada”,93829,FRONT-28,3. Ajustes pós validação,Concluído,,24/fev/26 9:49 AM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 34,Sprint 35,Sprint 36,,,,,,
Problema,POS-3529,94388,Volumetria BTG,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,24/fev/26 10:04 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 34,Sprint 35,,,,,,,
Problema,POS-3534,94598,BTG - LP Beauty,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,24/fev/26 10:05 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 34,Sprint 35,,,,,,,
Tarefa,POS-3527,94354,[SMB] 1076196 - Grupo Orgânica - Dúvidas de cadastros e configurações gerais,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,24/fev/26 10:21 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 34,Sprint 35,,,,,,,
Subtarefa,FRONT-55,93870,Alteração padrão da UTM Source,93829,FRONT-28,3. Ajustes pós validação,Concluído,,24/fev/26 11:08 AM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 34,Sprint 35,Sprint 36,,,,,,
Subtarefa,FRONT-70,94336,Campanhas automaticas pausadas,93829,FRONT-28,3. Ajustes pós validação,Concluído,,24/fev/26 11:17 AM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 34,Sprint 35,Sprint 36,,,,,,
Tarefa,POS-3405,92209,SMB - Yangfit - Troca de numero whatsapp - Tray,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,24/fev/26 3:35 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,Sprint 35,,,,,,
Tarefa,POS-3471,93426,[SMB WhatsApp] 754222 - Yangfit Erro Integração numero WhatsApp - Campanha inteligente,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,24/fev/26 3:45 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 34,Sprint 35,,,,,,,
Subtarefa,POS-3549,94810,Ativar Omni e TOKEN,94599,POS-3535,3. Esporte Legal | Wake U | Processamento de dados,Concluído,,24/fev/26 4:31 PM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 34,Sprint 35,,,,,,,
Subtarefa,FRONT-38,95172,[BACK] Criar rota de duplicação de Campanha Onsite,95101,FRONT-5,8.[Nice] FRONT - INTEGRAÇÃO: On Site na nova plataforma,Concluído,,24/fev/26 6:19 PM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 32,Sprint 33,Sprint 34,Sprint 35,Sprint 36,Sprint 37,Sprint 38,,
Tarefa,POS-3528,94355,[SMB] 1233580 - Turma da Mel WhatsApp Marketing - Att da API do WhatsApp,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,25/fev/26 10:04 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 34,Sprint 35,,,,,,,
Solicitação de serviço,POS-3574,95346,LP Beauty  50808 - Habilitar SMS e Web push Workflow ,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,25/fev/26 10:05 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 35,,,,,,,,
Tarefa,POS-3410,92214,SMB - DRUØN - Funcionamento anormal campanha email marketing - Tray,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,25/fev/26 10:13 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,Sprint 35,,,,,,
Tarefa,POS-3454,92956,[SMB] 1151722 - Arvidas campanhas não disparadas para toda a base,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,25/fev/26 10:14 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 34,Sprint 35,,,,,,,
Tarefa,POS-3455,92989,[SMB - 1401870 Pijamee Pijamee] Problemas no envio de testes que o cliente não está recebendo.,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,25/fev/26 10:14 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 34,Sprint 35,,,,,,,
Tarefa,POS-3546,94773,[SMB] 1264532 - Kingz Brasil E-mail teste de campanha não enviado ao destinatário,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,25/fev/26 10:15 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 34,Sprint 35,,,,,,,
Subtarefa,FRONT-37,95103,CLONE - [BACK] Ajuste no payload da criação de campanhas,95101,FRONT-5,8.[Nice] FRONT - INTEGRAÇÃO: On Site na nova plataforma,Concluído,,25/fev/26 11:18 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 32,Sprint 33,Sprint 34,Sprint 35,Sprint 36,Sprint 37,Sprint 38,,
Problema,POS-3561,95066,Democrata ID 50611 | Listas WebPush Zeradas,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,25/fev/26 11:58 AM,Sávio,5bbfb807412ef82f09606a29,Sprint 34,Sprint 35,,,,,,,
Solicitação de serviço,POS-3559,94998,Opus 50480 -  Remoção e-mails de sócios hard bounce ,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,25/fev/26 6:47 PM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 34,Sprint 35,,,,,,,
Solicitação de serviço,POS-3572,95311,Re: Problema ao subir lista para SMS | Sonda Supermercados - 6209,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,26/fev/26 9:59 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 35,,,,,,,,
Dúvida,POS-3314,90348, Integração do Service Worker | Gran Coffee,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,26/fev/26 10:03 AM,Anderson Silva,624c8d33ed4d6b007016e305,Sprint 33,,,,,,,,
Tarefa,POS-3401,92139,[SMB] Injetar créditos remanescentes e ligar fluxo de créditos,92723,POS-3447,SMB - Parceiros,Concluído,,26/fev/26 10:06 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,Sprint 35,,,,,,
Subtarefa,POS-3482,93839,acompanhar,92139,POS-3401,[SMB] Injetar créditos remanescentes e ligar fluxo de créditos,Concluído,,26/fev/26 10:06 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,Sprint 35,,,,,,
Solicitação de serviço,POS-3597,95743,LP 50808 - Aumento limite WhatsApp ,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,26/fev/26 11:11 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 35,,,,,,,,
Tarefa,POS-3541,94606,[Delivery direto] Delivery - vinculação manual,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,26/fev/26 2:12 PM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 34,Sprint 35,,,,,,,
Subtarefa,POS-3573,95345,Definição de estrutura e tarefas,94932,POS-3558,3.[BACK] Estruturação/criação de motor do XML,Concluído,,26/fev/26 3:47 PM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 35,Sprint 36,,,,,,,
Tarefa,POS-3603,95822,Tornar a criação de Customer idempotente para suportar múltiplos logins,102396,POS-3966,2.0 Setup inicial,Concluído,,26/fev/26 4:43 PM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 35,,,,,,,,
Subtarefa,POS-3521,94343,Redirecionar usuários com acesso para a página principal do Experience,92324,POS-3420,4. BACK/FRONT: landing Page de integração com o Commerce,Concluído,,26/fev/26 4:45 PM,Thiago Vilasboas,609e78d197f3d40070deda34,Sprint 34,Sprint 35,,,,,,,
Subtarefa,POS-3522,94345,Implementar verificação do usuário na landing page,92324,POS-3420,4. BACK/FRONT: landing Page de integração com o Commerce,Concluído,,26/fev/26 4:45 PM,Thiago Vilasboas,609e78d197f3d40070deda34,Sprint 34,Sprint 35,,,,,,,
Subtarefa,FRONT-73,94601,Erro ao digitar nome da audiência em campanhas pontuais,93829,FRONT-28,3. Ajustes pós validação,Concluído,,26/fev/26 5:46 PM,,,Sprint 34,Sprint 35,Sprint 36,,,,,,
Tarefa,POS-3531,94487,[Bagy] Contact -Mudança de número,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,26/fev/26 6:46 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 34,Sprint 35,,,,,,,
Subtarefa,POS-3550,94812,Cadastrar cliente no WakeU,94599,POS-3535,3. Esporte Legal | Wake U | Processamento de dados,Concluído,,27/fev/26 9:13 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 34,Sprint 35,,,,,,,
Subtarefa,POS-3551,94814,Criar Lojas,94599,POS-3535,3. Esporte Legal | Wake U | Processamento de dados,Concluído,,27/fev/26 9:13 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 34,Sprint 35,,,,,,,
Subtarefa,POS-3552,94816,Criar Vendedores,94599,POS-3535,3. Esporte Legal | Wake U | Processamento de dados,Concluído,,27/fev/26 9:13 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 34,Sprint 35,,,,,,,
Solicitação de serviço,POS-3596,95710,LP BEAUTY 50808 -  Lista WEBPUSH e Envios Webpush,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,27/fev/26 10:02 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 35,,,,,,,,
Bug,POS-3594,95643,Listas de WebPush não estao refletindo no BTG,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,27/fev/26 10:04 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 35,,,,,,,,
Tarefa,POS-3604,95824,[BACK] Criação de rota para consulta do token da SDK,102395,POS-3965,2.0 SDK e Integrações,Concluído,,27/fev/26 10:23 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 35,,,,,,,,
Tarefa,POS-3456,92990,[SMB - 1116077 Agrobombas] Link do carrinho abandonado de whatsApp está com problema,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,27/fev/26 10:44 AM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 34,Sprint 35,,,,,,,
Subtarefa,POS-3553,94818,Importar Carteiras,94599,POS-3535,3. Esporte Legal | Wake U | Processamento de dados,CANCELADO,,27/fev/26 12:13 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 34,Sprint 35,,,,,,,
Solicitação de serviço,POS-3535,94599,3. Esporte Legal | Wake U | Processamento de dados,95105,POS-3566,WAKE U,Concluído,,27/fev/26 12:13 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 34,Sprint 35,,,,,,,
Subtarefa,FRONT-40,93831,[Melhoria] Nao damos feedback de quando a lista já foi processada,93829,FRONT-28,3. Ajustes pós validação,Concluído,,27/fev/26 2:12 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 34,Sprint 35,Sprint 36,,,,,,
Bug,POS-3418,92257,1.FRONT: WhatsApp - Validação de nome de campanha | possibilidade de enviar múltiplos testes,,,,Concluído,,27/fev/26 2:18 PM,isabela.beatriz,712020:7fecd2d1-ffb2-4d42-b4b1-5af8e5f4ee5f,Sprint 34,Sprint 35,,,,,,,
Solicitação de serviço,POS-3606,95891,Omar Calçados 50655 - Lightbox com formulário,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,27/fev/26 4:00 PM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 35,,,,,,,,
Subtarefa,POS-3575,95414,Modelagem e Estrutura do Banco,94932,POS-3558,3.[BACK] Estruturação/criação de motor do XML,Concluído,,02/mar/26 9:24 AM,Ricardo Barretto,5bc4ae2d49bd18289a64f694,Sprint 35,Sprint 36,,,,,,,
Subtarefa,POS-3599,95815,Migrar Rota de Profile do CDP/Unomi para smb-api-java,95506,POS-3590,[BACK] Criação de Rota para Consultas de Listas do Email na BFF do SDK,Concluído,,02/mar/26 9:59 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 35,,,,,,,,
Tarefa,POS-3464,93225,2.[SMB] Ajuste no fluxo de contratação Tray,92723,POS-3447,SMB - Parceiros,Concluído,,02/mar/26 10:14 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 34,Sprint 35,,,,,,,
História,POS-3272,88450,SMB - [MUST] Versão Tray/Bagy,92723,POS-3447,SMB - Parceiros,Concluído,12/jan/26 12:00 AM,02/mar/26 10:14 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 33,Sprint 34,Sprint 35,,,,,,
Tarefa,POS-3560,95065,[SMB] 719500 - Via Pé Calçados - Whatsapp Marketing - Criação de campanha indisponível,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,02/mar/26 12:05 PM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 34,Sprint 35,,,,,,,
Tarefa,POS-3571,95241,[SMB] 792135 - Artes da Dianinha - Integração do WhatsApp API,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,02/mar/26 12:08 PM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 35,,,,,,,,
Tarefa,POS-3618,96005,[SMB] 483355 - Lider Outlet Virtual | Campanha de e-mail não recebida,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,02/mar/26 12:16 PM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 35,,,,,,,,
Solicitação de serviço,POS-3613,95997,King Star ID 50778 | Liberação WhatsApp,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,02/mar/26 2:57 PM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 35,,,,,,,,
Subtarefa,FRONT-49,93857,Ajuste: Ordenação na listagem de campanhas,93829,FRONT-28,3. Ajustes pós validação,Concluído,,02/mar/26 4:20 PM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 34,Sprint 35,Sprint 36,,,,,,
Subtarefa,FRONT-75,95642,[PRODUÇÃO] Nao está sendo possivel criar template,93829,FRONT-28,3. Ajustes pós validação,Concluído,,02/mar/26 4:32 PM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 34,Sprint 35,Sprint 36,,,,,,
Subtarefa,POS-3581,95489,Modelagem e criação das tabelas do banco de dados para segmentação,94603,POS-3538,2.[BACK] Construção do back do segmentador,Concluído,,02/mar/26 5:03 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 35,Sprint 36,Sprint 37,,,,,,
Problema,POS-3621,96176,Report WF Cia Marítima,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,02/mar/26 5:35 PM,Juliana Diniz,5bc4b12849bd18289a64f6a1,Sprint 35,,,,,,,,
Subtarefa,POS-3524,94349,Testar fluxo de acesso e bloqueio na landing page,92324,POS-3420,4. BACK/FRONT: landing Page de integração com o Commerce,Concluído,,02/mar/26 5:48 PM,Thiago Vilasboas,609e78d197f3d40070deda34,Sprint 34,Sprint 35,,,,,,,
Subtarefa,FRONT-47,93853,Bug: Métricas incorretas na tela de Evolução de Contatos (BACK+FRONT),93829,FRONT-28,3. Ajustes pós validação,Concluído,,02/mar/26 5:58 PM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 34,Sprint 35,Sprint 36,,,,,,
Subtarefa,FRONT-59,93878,Ajuste: Padronização e melhoria das mensagens de erro na importação de planilha,93829,FRONT-28,3. Ajustes pós validação,Concluído,,02/mar/26 6:00 PM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 34,Sprint 35,Sprint 36,,,,,,
Subtarefa,FRONT-72,94351,Informações - Visualizar campanhas automáticas,93829,FRONT-28,3. Ajustes pós validação,Concluído,,02/mar/26 6:02 PM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 34,Sprint 35,Sprint 36,,,,,,
Subtarefa,FRONT-80,96261,[PRODUÇÃO] Detalhes da campanha em branco (envio pontual),93829,FRONT-28,3. Ajustes pós validação,Concluído,,02/mar/26 7:36 PM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 34,Sprint 35,Sprint 36,,,,,,
Subtarefa,FRONT-81,96264,[PRODUÇÃO] Tela de seleção de régua não exibe opções (envio automático),93829,FRONT-28,3. Ajustes pós validação,Concluído,,02/mar/26 7:37 PM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 34,Sprint 35,Sprint 36,,,,,,
Tarefa,POS-3570,95208,[SMB] 1189842 - Farma Gerty Drogaria e Manipulação/ Problema com os links em campanha [E-mail Marketing],93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,03/mar/26 9:23 AM,Danila Lucena,62a72fb5bf7afc006f3a9075,Sprint 35,,,,,,,,
Tarefa,POS-3580,95455,[SMB] 836588 - JA JOIAS Verificar usuário que assinou plano de e-mail marketing,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,03/mar/26 9:55 AM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 35,,,,,,,,
Solicitação de serviço,POS-3622,96177,Dealer -valisere1,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,03/mar/26 9:56 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 35,,,,,,,,
Solicitação de serviço,POS-3623,96211,Dealer -bodyforsure,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,03/mar/26 9:56 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 35,,,,,,,,
Solicitação de serviço,POS-3624,96212,Dealer - ciamaritima1,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,03/mar/26 9:56 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 35,,,,,,,,
Problema,POS-3607,95892,Disparo de SMS - Workflow,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,03/mar/26 10:03 AM,Sávio,5bbfb807412ef82f09606a29,Sprint 35,,,,,,,,
Solicitação de serviço,POS-3620,96110,Comunicacao ValeMobi 50420 - Lista em backlog,73272,POS-221,Sys-Ops | Cards Operacionais,Concluído,,03/mar/26 10:09 AM,Pedro Dib,5bc4ae2aa1a6a72f4761a152,Sprint 35,,,,,,,,
História,POS-3296,90122,[King] Desativar opção de agendamento de campanha para um plano X da King no SMB,92723,POS-3447,SMB - Parceiros,Concluído,,03/mar/26 10:16 AM,Thiago Vilasboas,609e78d197f3d40070deda34,Sprint 33,Sprint 34,Sprint 35,,,,,,
Tarefa,POS-3254,89125,8.BACK: Nova API do Meta,101390,POS-3888,2.0 Campanhas,Concluído,,03/mar/26 10:18 AM,Sávio,5bbfb807412ef82f09606a29,Sprint 33,Sprint 34,Sprint 35,,,,,,
Tarefa,POS-3438,92649,8. FRONT:Nova API Meta,101390,POS-3888,2.0 Campanhas,Concluído,,03/mar/26 10:18 AM,Wesley Ferreira,614091b449f7bd00689bcda2,Sprint 34,Sprint 35,,,,,,,
Tarefa,POS-3557,94931,[SMB] 1440363 - Nutricionais Disparos E-mail Marketing,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,03/mar/26 10:49 AM,Danila Lucena,62a72fb5bf7afc006f3a9075,Sprint 34,Sprint 35,,,,,,,
Tarefa,POS-3611,95928,[SMB] Bagy| 1186 - Erro Bagy campanhas - problema no direcionamento do link,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,03/mar/26 10:50 AM,Danila Lucena,62a72fb5bf7afc006f3a9075,Sprint 35,,,,,,,,
Tarefa,POS-3615,95999,[SMB] 1435580 - WoofBox | Erro ao importar contatos [E-mail marketing],93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,03/mar/26 10:53 AM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 35,,,,,,,,
Tarefa,POS-3616,96000,[SMB] 745119 - ABRAMAX | Email marketing - e-mail teste não está disparando,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,03/mar/26 11:01 AM,Danila Lucena,62a72fb5bf7afc006f3a9075,Sprint 35,,,,,,,,
Tarefa,POS-3619,96007,[SMB] 745119 - ABRAMAX | WhatsApp API não permite criar campanhas,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,03/mar/26 11:10 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 35,,,,,,,,
Tarefa,POS-3631,96266,[SMB] Onnah Sushi - Delivery direto,93126,POS-3461,Sys-Ops SMB | Cards Operacionais,Concluído,,03/mar/26 11:12 AM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 35,,,,,,,,
Subtarefa,FRONT-77,95858,[PRODUÇÃO] Plataforma deslogando ao tentar realizar ações,93829,FRONT-28,3. Ajustes pós validação,Concluído,,03/mar/26 11:31 AM,Bruno Cruz Silva,712020:42adaa16-4a23-47db-bae7-528b19b7f35a,Sprint 34,Sprint 35,Sprint 36,,,,,,
Subtarefa,FRONT-74,95174,Comportamento não esperado (subir lista),93829,FRONT-28,3. Ajustes pós validação,Concluído,,03/mar/26 11:32 AM,Gustavo Bium Donadon,712020:783b53ab-197a-4286-9246-158f752f3aa2,Sprint 34,Sprint 35,Sprint 36,,,,,,
Subtarefa,POS-3337,90585,Roteamento Inteligente de Envio - Synapse Worker de envio,89125,POS-3254,8.BACK: Nova API do Meta,Concluído,,03/mar/26 12:21 PM,Sávio,5bbfb807412ef82f09606a29,Sprint 33,Sprint 34,Sprint 35,,,,,,
Subtarefa,POS-3453,92923,Alterar projeto synapse-message-event-worker para atualizar fallbackUsed nos envios ,89125,POS-3254,8.BACK: Nova API do Meta,Concluído,,03/mar/26 12:21 PM,Sávio,5bbfb807412ef82f09606a29,Sprint 33,Sprint 34,Sprint 35,,,,,,
Subtarefa,FRONT-91,96436,[QA] Menu está diferente do protótipo,88047,FRONT-7,9.[Nice] FRONT - APENAS TELAS: On Site na nova plataforma,Concluído,,03/mar/26 1:51 PM,Renato Novaes,60a4007747ba02006f2460fd,Sprint 32,Sprint 33,Sprint 34,Sprint 35,Sprint 36,Sprint 37,Sprint 38,,
Subtarefa,FRONT-92,96438,[QA] Espaçamento do título até o filtro está maior do que o protótipo,88047,FRONT-7,9.[Nice] FRONT - APENAS TELAS: On Site na nova plataforma,Concluído,,03/mar/26 1:53 PM,Renato Novaes,60a4007747ba02006f2460fd,Sprint 32,Sprint 33,Sprint 34,Sprint 35,Sprint 36,Sprint 37,Sprint 38,,
Subtarefa,FRONT-93,96440,[QA] Título diferente do protótipo,88047,FRONT-7,9.[Nice] FRONT - APENAS TELAS: On Site na nova plataforma,Concluído,,03/mar/26 1:54 PM,Renato Novaes,60a4007747ba02006f2460fd,Sprint 32,Sprint 33,Sprint 34,Sprint 35,Sprint 36,Sprint 37,Sprint 38,,
Tarefa,POS-3420,92324,4. BACK/FRONT: landing Page de integração com o Commerce,102396,POS-3966,2.0 Setup inicial,Concluído,,03/mar/26 2:02 PM,Thiago Vilasboas,609e78d197f3d40070deda34,Sprint 34,Sprint 35,,,,,,,
Subtarefa,FRONT-95,96444,[MELHORIA] Espaçamento entre os filtros aplicados e a tabela está maior do que as outras telas,88047,FRONT-7,9.[Nice] FRONT - APENAS TELAS: On Site na nova plataforma,Concluído,,03/mar/26 2:11 PM,Renato Novaes,60a4007747ba02006f2460fd,Sprint 32,Sprint 33,Sprint 34,Sprint 35,Sprint 36,Sprint 37,Sprint 38,,
Subtarefa,FRONT-96,96446,[QA] Inputs cinza com diferença do protótipo,88047,FRONT-7,9.[Nice] FRONT - APENAS TELAS: On Site na nova plataforma,Concluído,,03/mar/26 2:19 PM,Renato Novaes,60a4007747ba02006f2460fd,Sprint 32,Sprint 33,Sprint 34,Sprint 35,Sprint 36,Sprint 37,Sprint 38,,
Subtarefa,FRONT-97,96448,[QA] Nome das abas de templates estão diferentes do protótipo,88047,FRONT-7,9.[Nice] FRONT - APENAS TELAS: On Site na nova plataforma,Concluído,,03/mar/26 2:22 PM,Renato Novaes,60a4007747ba02006f2460fd,Sprint 32,Sprint 33,Sprint 34,Sprint 35,Sprint 36,Sprint 37,Sprint 38,,
Subtarefa,FRONT-98,96450,[MELHORIA] Modal de salvar template,88047,FRONT-7,9.[Nice] FRONT - APENAS TELAS: On Site na nova plataforma,Concluído,,03/mar/26 2:25 PM,Renato Novaes,60a4007747ba02006f2460fd,Sprint 32,Sprint 33,Sprint 34,Sprint 35,Sprint 36,Sprint 37,Sprint 38,,
Subtarefa,FRONT-99,96452,[MELHORIA] Não temos título na terceira aba do protótipo,88047,FRONT-7,9.[Nice] FRONT - APENAS TELAS: On Site na nova plataforma,Concluído,,03/mar/26 2:26 PM,Renato Novaes,60a4007747ba02006f2460fd,Sprint 32,Sprint 33,Sprint 34,Sprint 35,Sprint 36,Sprint 37,Sprint 38,,
Subtarefa,FRONT-100,96454,[QA] Espaçamento entre o input e o próximo campo,88047,FRONT-7,9.[Nice] FRONT - APENAS TELAS: On Site na nova plataforma,Concluído,,03/mar/26 2:27 PM,Renato Novaes,60a4007747ba02006f2460fd,Sprint 32,Sprint 33,Sprint 34,Sprint 35,Sprint 36,Sprint 37,Sprint 38,,
